Unnamed: 0,date,sender,transaction_amount,balance,transaction_type,adjusted_balance
18562,01-03-2020,Charlie,9.39,0,deposit,9.39
18563,01-03-2020,Charlie,26.16,0,withdrawal,-26.16
18564,01-03-2020,Charlie,66.76,0,withdrawal,-66.76
18565,01-03-2020,Eve,60.91,0,withdrawal,-60.91
,01-03-2020,job,10000,10000,deposit,10000
18566,02-03-2020,Bob,213.95,0,deposit,213.95
18567,02-03-2020,David,745.41,0,deposit,745.41
18568,02-03-2020,Bob,490.69,0,withdrawal,-490.69
18569,02-03-2020,Alice,108.03,0,deposit,108.03
18570,02-03-2020,Alice,335.31,0,withdrawal,-335.31
18571,03-03-2020,Charlie,52.96,0,deposit,52.96
18574,03-03-2020,Alice,77.74,0,deposit,77.74
18575,03-03-2020,Charlie,48.85,0,withdrawal,-48.85
18573,03-03-2020,Alice,33.55,0,deposit,33.55
18572,03-03-2020,David,189.27,0,withdrawal,-189.27
18578,03-03-2020,David,47.73,0,deposit,47.73
18576,03-03-2020,Charlie,120,0,deposit,120
18577,03-03-2020,Alice,241.41,0,withdrawal,-241.41
18579,03-03-2020,Alice,40.78,0,deposit,40.78
18581,04-03-2020,David,242.5,0,withdrawal,-242.5
18582,04-03-2020,Charlie,450.24,0,deposit,450.24
18583,04-03-2020,Eve,84.16,0,withdrawal,-84.16
18580,04-03-2020,Charlie,11.57,0,deposit,11.57
18585,05-03-2020,Alice,234.46,0,deposit,234.46
18590,05-03-2020,Charlie,219.47,0,deposit,219.47
18588,05-03-2020,David,178.6,0,deposit,178.6
18587,05-03-2020,Bob,330.64,0,withdrawal,-330.64
18589,05-03-2020,Eve,106.62,0,withdrawal,-106.62
18584,05-03-2020,Eve,921.93,0,withdrawal,-921.93
18586,05-03-2020,Eve,157.41,0,deposit,157.41
18591,06-03-2020,Eve,99.76,0,withdrawal,-99.76
18593,06-03-2020,Eve,94.38,0,deposit,94.38
18594,06-03-2020,Eve,54.34,0,withdrawal,-54.34
18595,06-03-2020,Eve,1204.7,0,withdrawal,-1204.7
18596,06-03-2020,Charlie,2.8,0,withdrawal,-2.8
18597,06-03-2020,Eve,13.38,0,deposit,13.38
18598,06-03-2020,Bob,174.95,0,withdrawal,-174.95
18599,06-03-2020,Charlie,247.47,0,deposit,247.47
18592,06-03-2020,Alice,175.74,0,deposit,175.74
18604,07-03-2020,Eve,310.8,0,withdrawal,-310.8
18600,07-03-2020,David,127.02,0,deposit,127.02
18606,07-03-2020,Charlie,261.01,0,deposit,261.01
18602,07-03-2020,Bob,254.79,0,withdrawal,-254.79
18605,07-03-2020,David,243.02,0,withdrawal,-243.02
18607,07-03-2020,Bob,157.92,0,withdrawal,-157.92
18601,07-03-2020,Charlie,263.6,0,deposit,263.6
18603,07-03-2020,Bob,273.03,0,withdrawal,-273.03
18616,08-03-2020,Eve,149.36,0,withdrawal,-149.36
18608,08-03-2020,Charlie,29.94,0,withdrawal,-29.94
18609,08-03-2020,Eve,72.69,0,withdrawal,-72.69
18611,08-03-2020,David,19.87,0,withdrawal,-19.87
18612,08-03-2020,Charlie,43.02,0,withdrawal,-43.02
18613,08-03-2020,Charlie,129.39,0,deposit,129.39
18614,08-03-2020,Charlie,538.63,0,deposit,538.63
18610,08-03-2020,Bob,62.47,0,deposit,62.47
18617,08-03-2020,Bob,153.03,0,deposit,153.03
18618,08-03-2020,Alice,75.47,0,deposit,75.47
18619,08-03-2020,Charlie,0.59,0,withdrawal,-0.59
18620,08-03-2020,Alice,80.86,0,deposit,80.86
18615,08-03-2020,Alice,95.56,0,withdrawal,-95.56
18623,09-03-2020,David,137.08,0,withdrawal,-137.08
18626,09-03-2020,David,81.34,0,deposit,81.34
18625,09-03-2020,Bob,361.79,0,deposit,361.79
18624,09-03-2020,David,2.73,0,withdrawal,-2.73
18627,09-03-2020,Alice,290.04,0,deposit,290.04
18622,09-03-2020,David,117.52,0,deposit,117.52
18621,09-03-2020,David,94.99,0,deposit,94.99
18629,10-03-2020,Eve,132.58,0,deposit,132.58
18628,10-03-2020,Bob,66.38,0,withdrawal,-66.38
18634,10-03-2020,David,368.9,0,deposit,368.9
18630,10-03-2020,Eve,102.87,0,withdrawal,-102.87
18632,10-03-2020,Alice,60.81,0,withdrawal,-60.81
18631,10-03-2020,Alice,75.15,0,withdrawal,-75.15
18637,10-03-2020,Charlie,24.3,0,deposit,24.3
18633,10-03-2020,Bob,270.06,0,withdrawal,-270.06
18636,10-03-2020,Alice,504.46,0,withdrawal,-504.46
18635,10-03-2020,Charlie,68.92,0,withdrawal,-68.92
18638,11-03-2020,Charlie,107.7,0,withdrawal,-107.7
18647,11-03-2020,Eve,201.97,0,deposit,201.97
18646,11-03-2020,David,89.46,0,withdrawal,-89.46
18645,11-03-2020,Charlie,85.02,0,deposit,85.02
18644,11-03-2020,Charlie,63.37,0,withdrawal,-63.37
18643,11-03-2020,Eve,38.84,0,withdrawal,-38.84
18648,11-03-2020,David,323.42,0,withdrawal,-323.42
18641,11-03-2020,Alice,255.28,0,withdrawal,-255.28
18640,11-03-2020,David,100.13,0,deposit,100.13
18639,11-03-2020,David,365.86,0,withdrawal,-365.86
18642,11-03-2020,Charlie,207.65,0,deposit,207.65
18652,12-03-2020,David,334.26,0,withdrawal,-334.26
18654,12-03-2020,Eve,117.72,0,withdrawal,-117.72
18649,12-03-2020,David,176.31,0,deposit,176.31
18650,12-03-2020,Bob,284.77,0,withdrawal,-284.77
18653,12-03-2020,Alice,19.24,0,deposit,19.24
18655,12-03-2020,Bob,142.94,0,withdrawal,-142.94
18656,12-03-2020,David,217.34,0,withdrawal,-217.34
18651,12-03-2020,Alice,88.06,0,deposit,88.06
18662,13-03-2020,Charlie,290.19,0,deposit,290.19
18663,13-03-2020,Bob,223.02,0,withdrawal,-223.02
18657,13-03-2020,Alice,24.81,0,deposit,24.81
18658,13-03-2020,Charlie,145.31,0,deposit,145.31
18660,13-03-2020,Alice,856.83,0,withdrawal,-856.83
18661,13-03-2020,Charlie,198.53,0,deposit,198.53
18659,13-03-2020,David,143.25,0,deposit,143.25
18664,13-03-2020,David,584.22,0,deposit,584.22
18666,13-03-2020,Alice,32.96,0,deposit,32.96
18667,13-03-2020,Eve,48.62,0,withdrawal,-48.62
18668,13-03-2020,Alice,84.31,0,withdrawal,-84.31
18669,13-03-2020,Eve,63.77,0,deposit,63.77
18670,13-03-2020,Alice,416.83,0,withdrawal,-416.83
18665,13-03-2020,Alice,15.74,0,withdrawal,-15.74
18673,14-03-2020,Alice,20.15,0,deposit,20.15
18672,14-03-2020,Eve,4.39,0,withdrawal,-4.39
18677,14-03-2020,Eve,93.25,0,withdrawal,-93.25
18676,14-03-2020,David,257.74,0,deposit,257.74
18671,14-03-2020,Eve,69.03,0,withdrawal,-69.03
18674,14-03-2020,Eve,111.53,0,deposit,111.53
18679,14-03-2020,Eve,42.37,0,deposit,42.37
18678,14-03-2020,David,264.5,0,deposit,264.5
18680,14-03-2020,Eve,57.34,0,deposit,57.34
18681,14-03-2020,Eve,297.84,0,withdrawal,-297.84
18675,14-03-2020,Alice,467.21,0,deposit,467.21
18686,15-03-2020,Alice,270.07,0,withdrawal,-270.07
18688,15-03-2020,Eve,54.79,0,deposit,54.79
18691,15-03-2020,Eve,539.06,0,withdrawal,-539.06
18690,15-03-2020,Alice,275.51,0,withdrawal,-275.51
18689,15-03-2020,Eve,163.81,0,withdrawal,-163.81
18687,15-03-2020,Charlie,11.36,0,withdrawal,-11.36
18692,15-03-2020,Bob,249.54,0,withdrawal,-249.54
18685,15-03-2020,David,246.29,0,withdrawal,-246.29
18684,15-03-2020,Bob,25.62,0,deposit,25.62
18683,15-03-2020,Eve,21.45,0,withdrawal,-21.45
18682,15-03-2020,Charlie,52.39,0,deposit,52.39
18694,16-03-2020,Eve,63.11,0,withdrawal,-63.11
18695,16-03-2020,Eve,185.36,0,deposit,185.36
18693,16-03-2020,Charlie,332.36,0,withdrawal,-332.36
18696,16-03-2020,Bob,31.21,0,withdrawal,-31.21
18697,16-03-2020,Alice,116.83,0,withdrawal,-116.83
18698,16-03-2020,Bob,5.62,0,withdrawal,-5.62
18701,17-03-2020,Bob,76.06,0,withdrawal,-76.06
18699,17-03-2020,Bob,55.9,0,withdrawal,-55.9
18700,17-03-2020,Charlie,102.43,0,withdrawal,-102.43
18702,17-03-2020,Eve,126.14,0,deposit,126.14
18703,17-03-2020,Charlie,155.2,0,deposit,155.2
18704,17-03-2020,Alice,393.15,0,withdrawal,-393.15
18705,17-03-2020,David,442.38,0,deposit,442.38
18708,18-03-2020,Alice,69.12,0,withdrawal,-69.12
18712,18-03-2020,Eve,112.39,0,withdrawal,-112.39
18711,18-03-2020,Charlie,49.48,0,deposit,49.48
18710,18-03-2020,Alice,26.19,0,deposit,26.19
18709,18-03-2020,Alice,199.73,0,deposit,199.73
18707,18-03-2020,Eve,70.09,0,withdrawal,-70.09
18706,18-03-2020,Alice,433.54,0,withdrawal,-433.54
18713,18-03-2020,David,40.33,0,deposit,40.33
18714,18-03-2020,Bob,59.5,0,withdrawal,-59.5
18722,19-03-2020,Eve,136.4,0,deposit,136.4
18721,19-03-2020,Alice,240.75,0,withdrawal,-240.75
18719,19-03-2020,Bob,202.78,0,deposit,202.78
18720,19-03-2020,Eve,65.66,0,withdrawal,-65.66
18717,19-03-2020,Bob,291.88,0,withdrawal,-291.88
18716,19-03-2020,David,44.02,0,withdrawal,-44.02
18715,19-03-2020,Eve,573.78,0,deposit,573.78
18718,19-03-2020,Eve,277.84,0,withdrawal,-277.84
18723,20-03-2020,Eve,324.11,0,withdrawal,-324.11
18730,21-03-2020,Alice,18.49,0,deposit,18.49
18729,21-03-2020,Bob,198.95,0,deposit,198.95
18728,21-03-2020,David,130.2,0,deposit,130.2
18727,21-03-2020,Eve,132.39,0,deposit,132.39
18726,21-03-2020,Alice,353.03,0,deposit,353.03
18725,21-03-2020,Alice,164.09,0,deposit,164.09
18724,21-03-2020,Alice,152.12,0,withdrawal,-152.12
18731,22-03-2020,Charlie,69.47,0,deposit,69.47
18733,22-03-2020,David,337.93,0,deposit,337.93
18732,22-03-2020,Alice,139.76,0,withdrawal,-139.76
18734,22-03-2020,Alice,96.19,0,deposit,96.19
18736,22-03-2020,Charlie,174.52,0,deposit,174.52
18737,22-03-2020,David,24.82,0,deposit,24.82
18735,22-03-2020,Eve,50.7,0,withdrawal,-50.7
18746,23-03-2020,Charlie,6.28,0,withdrawal,-6.28
18747,23-03-2020,Alice,510.33,0,deposit,510.33
18745,23-03-2020,Alice,116.82,0,deposit,116.82
18744,23-03-2020,Bob,277.47,0,deposit,277.47
18743,23-03-2020,Alice,284.04,0,deposit,284.04
18741,23-03-2020,Alice,807.22,0,withdrawal,-807.22
18740,23-03-2020,Alice,169.55,0,deposit,169.55
18739,23-03-2020,Alice,10.46,0,withdrawal,-10.46
18738,23-03-2020,Bob,398.13,0,withdrawal,-398.13
18742,23-03-2020,David,367.02,0,deposit,367.02
18748,24-03-2020,Eve,596.21,0,withdrawal,-596.21
18753,24-03-2020,Eve,124.79,0,deposit,124.79
18750,24-03-2020,Eve,189.49,0,deposit,189.49
18751,24-03-2020,Alice,156.28,0,deposit,156.28
18752,24-03-2020,Alice,3.27,0,deposit,3.27
18749,24-03-2020,Bob,166.09,0,withdrawal,-166.09
18757,24-03-2020,David,220.3,0,deposit,220.3
18756,24-03-2020,Eve,24.19,0,deposit,24.19
18758,24-03-2020,David,607.46,0,deposit,607.46
18755,24-03-2020,Eve,4.99,0,withdrawal,-4.99
18754,24-03-2020,Eve,190.13,0,deposit,190.13
18762,25-03-2020,Bob,275.03,0,deposit,275.03
18763,25-03-2020,David,89.52,0,deposit,89.52
18764,25-03-2020,Bob,42.2,0,withdrawal,-42.2
18761,25-03-2020,Bob,0.76,0,deposit,0.76
18760,25-03-2020,David,461.68,0,withdrawal,-461.68
18759,25-03-2020,Alice,76.23,0,deposit,76.23
18768,26-03-2020,Eve,317.54,0,deposit,317.54
18770,26-03-2020,Charlie,44.14,0,deposit,44.14
18769,26-03-2020,Charlie,406.25,0,deposit,406.25
18771,26-03-2020,Alice,114.58,0,deposit,114.58
18765,26-03-2020,David,348.38,0,withdrawal,-348.38
18766,26-03-2020,Alice,361.42,0,withdrawal,-361.42
18767,26-03-2020,Eve,388.98,0,withdrawal,-388.98
18773,27-03-2020,Eve,464.49,0,deposit,464.49
18774,27-03-2020,Bob,12.19,0,deposit,12.19
18775,27-03-2020,Alice,67.34,0,withdrawal,-67.34
18777,27-03-2020,David,25.81,0,withdrawal,-25.81
18778,27-03-2020,Eve,1.27,0,withdrawal,-1.27
18772,27-03-2020,Alice,174.18,0,deposit,174.18
18776,27-03-2020,Alice,47.79,0,deposit,47.79
18782,28-03-2020,David,228.26,0,withdrawal,-228.26
18784,28-03-2020,Alice,103.05,0,withdrawal,-103.05
18785,28-03-2020,Charlie,210.56,0,withdrawal,-210.56
18786,28-03-2020,Bob,207.06,0,withdrawal,-207.06
18781,28-03-2020,Eve,17.75,0,withdrawal,-17.75
18787,28-03-2020,Bob,257.47,0,withdrawal,-257.47
18780,28-03-2020,Bob,225.84,0,withdrawal,-225.84
18783,28-03-2020,Bob,630.96,0,deposit,630.96
18788,28-03-2020,Eve,438.07,0,deposit,438.07
18779,28-03-2020,Alice,161.84,0,deposit,161.84
18793,29-03-2020,Bob,308.1,0,withdrawal,-308.1
18789,29-03-2020,Bob,20.16,0,deposit,20.16
18790,29-03-2020,Bob,162.07,0,withdrawal,-162.07
18791,29-03-2020,David,154.53,0,deposit,154.53
18794,29-03-2020,Eve,138.9,0,withdrawal,-138.9
18792,29-03-2020,Charlie,551.39,0,withdrawal,-551.39
18796,29-03-2020,Alice,54.28,0,withdrawal,-54.28
18797,29-03-2020,Bob,59.44,0,withdrawal,-59.44
18798,29-03-2020,Eve,13.31,0,deposit,13.31
18799,29-03-2020,Eve,84.69,0,withdrawal,-84.69
18795,29-03-2020,Charlie,296.39,0,deposit,296.39
18804,30-03-2020,Alice,488.54,0,deposit,488.54
18805,30-03-2020,David,41.68,0,withdrawal,-41.68
18801,30-03-2020,Alice,233.31,0,withdrawal,-233.31
18802,30-03-2020,Charlie,149.13,0,deposit,149.13
18803,30-03-2020,Charlie,80.08,0,deposit,80.08
18810,30-03-2020,Alice,24.41,0,withdrawal,-24.41
18809,30-03-2020,David,231.97,0,withdrawal,-231.97
18808,30-03-2020,David,41.91,0,withdrawal,-41.91
18811,30-03-2020,David,136.37,0,deposit,136.37
18807,30-03-2020,David,23.59,0,withdrawal,-23.59
18800,30-03-2020,David,63.95,0,withdrawal,-63.95
18806,30-03-2020,David,398.05,0,deposit,398.05
18818,31-03-2020,Bob,484.31,0,withdrawal,-484.31
18815,31-03-2020,David,62.52,0,withdrawal,-62.52
18812,31-03-2020,Eve,48.11,0,deposit,48.11
18817,31-03-2020,Charlie,148.42,0,deposit,148.42
18813,31-03-2020,David,40.87,0,withdrawal,-40.87
18816,31-03-2020,Alice,584.17,0,deposit,584.17
18814,31-03-2020,Alice,293.69,0,withdrawal,-293.69
18819,01-04-2020,Bob,359.33,0,deposit,359.33
18820,01-04-2020,Alice,208.79,0,withdrawal,-208.79
18821,01-04-2020,Charlie,38.62,0,deposit,38.62
18822,01-04-2020,David,122.59,0,withdrawal,-122.59
18823,01-04-2020,Charlie,736.98,0,withdrawal,-736.98
18824,01-04-2020,Alice,263.54,0,withdrawal,-263.54
18825,01-04-2020,Bob,544.49,0,deposit,544.49
18826,01-04-2020,David,330.93,0,deposit,330.93
18827,01-04-2020,Charlie,258.24,0,deposit,258.24
18828,01-04-2020,David,354.3,0,withdrawal,-354.3
,01-04-2020,job,10000,10000,deposit,10000
18829,02-04-2020,Bob,604.79,0,withdrawal,-604.79
18832,02-04-2020,Charlie,521.55,0,withdrawal,-521.55
18830,02-04-2020,Alice,330.69,0,withdrawal,-330.69
18831,02-04-2020,Bob,134.81,0,deposit,134.81
18836,02-04-2020,David,52.13,0,withdrawal,-52.13
18833,02-04-2020,Bob,266.27,0,withdrawal,-266.27
18835,02-04-2020,David,235.9,0,withdrawal,-235.9
18834,02-04-2020,Charlie,167.57,0,deposit,167.57
18837,03-04-2020,Alice,684.99,0,withdrawal,-684.99
18838,03-04-2020,Eve,176.94,0,withdrawal,-176.94
18839,03-04-2020,Alice,43.67,0,withdrawal,-43.67
18840,03-04-2020,David,270.22,0,withdrawal,-270.22
18841,03-04-2020,David,1.47,0,deposit,1.47
18842,03-04-2020,David,18.67,0,deposit,18.67
18845,04-04-2020,Alice,31.21,0,deposit,31.21
18846,04-04-2020,Bob,280.3,0,deposit,280.3
18850,04-04-2020,Eve,67.41,0,deposit,67.41
18843,04-04-2020,Alice,20.3,0,withdrawal,-20.3
18848,04-04-2020,David,229.99,0,deposit,229.99
18849,04-04-2020,Bob,3.06,0,withdrawal,-3.06
18851,04-04-2020,Alice,339.2,0,withdrawal,-339.2
18847,04-04-2020,David,352.62,0,withdrawal,-352.62
18844,04-04-2020,Alice,325.83,0,deposit,325.83
18856,05-04-2020,David,109.63,0,deposit,109.63
18852,05-04-2020,Alice,224.95,0,withdrawal,-224.95
18865,05-04-2020,Charlie,151.19,0,deposit,151.19
18864,05-04-2020,Eve,135.61,0,withdrawal,-135.61
18863,05-04-2020,Bob,233.03,0,withdrawal,-233.03
18862,05-04-2020,David,104.41,0,withdrawal,-104.41
18861,05-04-2020,David,440.12,0,deposit,440.12
18860,05-04-2020,Alice,150.64,0,deposit,150.64
18859,05-04-2020,Alice,26.05,0,deposit,26.05
18857,05-04-2020,David,614.22,0,deposit,614.22
18855,05-04-2020,Alice,447.05,0,deposit,447.05
18854,05-04-2020,Eve,77.12,0,withdrawal,-77.12
18853,05-04-2020,Eve,120.41,0,withdrawal,-120.41
18858,05-04-2020,Charlie,172.28,0,deposit,172.28
18867,06-04-2020,David,43.06,0,deposit,43.06
18868,06-04-2020,Eve,33.79,0,deposit,33.79
18866,06-04-2020,Alice,14.13,0,deposit,14.13
18870,06-04-2020,Charlie,433.45,0,deposit,433.45
18869,06-04-2020,Charlie,297.55,0,deposit,297.55
18871,07-04-2020,David,194.3,0,deposit,194.3
18872,07-04-2020,Charlie,116.08,0,deposit,116.08
18873,07-04-2020,Eve,417.23,0,deposit,417.23
18874,07-04-2020,David,909.54,0,withdrawal,-909.54
18877,08-04-2020,Eve,70.57,0,deposit,70.57
18875,08-04-2020,David,37.56,0,deposit,37.56
18876,08-04-2020,Charlie,34.03,0,deposit,34.03
18879,08-04-2020,Charlie,577.77,0,withdrawal,-577.77
18880,08-04-2020,Charlie,9.55,0,withdrawal,-9.55
18881,08-04-2020,Charlie,421.66,0,withdrawal,-421.66
18882,08-04-2020,David,21.74,0,withdrawal,-21.74
18878,08-04-2020,Bob,118.55,0,withdrawal,-118.55
18887,09-04-2020,Alice,84.88,0,deposit,84.88
18888,09-04-2020,Alice,250.55,0,withdrawal,-250.55
18883,09-04-2020,David,113.25,0,deposit,113.25
18886,09-04-2020,Bob,20.93,0,withdrawal,-20.93
18885,09-04-2020,David,187.15,0,deposit,187.15
18884,09-04-2020,Eve,20.55,0,withdrawal,-20.55
18890,09-04-2020,Eve,5.14,0,withdrawal,-5.14
18889,09-04-2020,Alice,13.37,0,deposit,13.37
18891,09-04-2020,David,196.82,0,withdrawal,-196.82
18901,10-04-2020,Charlie,51.56,0,deposit,51.56
18902,10-04-2020,Eve,377.44,0,deposit,377.44
18903,10-04-2020,David,715.09,0,deposit,715.09
18898,10-04-2020,Eve,146.32,0,withdrawal,-146.32
18895,10-04-2020,Alice,1.02,0,withdrawal,-1.02
18896,10-04-2020,David,399.34,0,deposit,399.34
18897,10-04-2020,Charlie,285.12,0,withdrawal,-285.12
18894,10-04-2020,David,185.27,0,withdrawal,-185.27
18893,10-04-2020,Alice,985.55,0,deposit,985.55
18892,10-04-2020,Bob,214.76,0,deposit,214.76
18900,10-04-2020,Charlie,81.36,0,withdrawal,-81.36
18899,10-04-2020,David,141.73,0,deposit,141.73
18908,11-04-2020,David,84.42,0,deposit,84.42
18909,11-04-2020,Bob,311.37,0,withdrawal,-311.37
18907,11-04-2020,Charlie,13.67,0,withdrawal,-13.67
18910,11-04-2020,Bob,33.94,0,deposit,33.94
18905,11-04-2020,Eve,110.42,0,deposit,110.42
18904,11-04-2020,David,176.03,0,deposit,176.03
18906,11-04-2020,Alice,111.82,0,deposit,111.82
18918,12-04-2020,Alice,111.96,0,deposit,111.96
18917,12-04-2020,Charlie,276,0,deposit,276
18916,12-04-2020,David,65.64,0,withdrawal,-65.64
18915,12-04-2020,Charlie,74.29,0,deposit,74.29
18913,12-04-2020,Eve,206.35,0,deposit,206.35
18912,12-04-2020,Bob,385.92,0,deposit,385.92
18911,12-04-2020,Charlie,97.94,0,deposit,97.94
18914,12-04-2020,Charlie,114.08,0,withdrawal,-114.08
18920,13-04-2020,Charlie,449.89,0,deposit,449.89
18922,13-04-2020,Charlie,158.86,0,deposit,158.86
18919,13-04-2020,Bob,65.44,0,withdrawal,-65.44
18921,13-04-2020,Bob,0.98,0,deposit,0.98
18927,13-04-2020,Alice,13.32,0,withdrawal,-13.32
18923,13-04-2020,Bob,139.25,0,withdrawal,-139.25
18925,13-04-2020,Charlie,335.03,0,withdrawal,-335.03
18924,13-04-2020,David,61.74,0,deposit,61.74
18926,13-04-2020,Bob,56.53,0,withdrawal,-56.53
18935,14-04-2020,David,121.87,0,deposit,121.87
18928,14-04-2020,Alice,206.64,0,deposit,206.64
18929,14-04-2020,Eve,3.66,0,withdrawal,-3.66
18930,14-04-2020,Bob,95.21,0,deposit,95.21
18931,14-04-2020,Alice,56.75,0,withdrawal,-56.75
18932,14-04-2020,David,222,0,withdrawal,-222
18933,14-04-2020,David,122.1,0,withdrawal,-122.1
18934,14-04-2020,Alice,37.93,0,withdrawal,-37.93
18943,15-04-2020,David,535.88,0,deposit,535.88
18944,15-04-2020,Charlie,283.47,0,withdrawal,-283.47
18942,15-04-2020,Bob,105.8,0,deposit,105.8
18941,15-04-2020,Charlie,408.55,0,withdrawal,-408.55
18939,15-04-2020,Charlie,308.22,0,deposit,308.22
18938,15-04-2020,Alice,286.05,0,withdrawal,-286.05
18937,15-04-2020,Bob,203.5,0,deposit,203.5
18936,15-04-2020,Alice,609.36,0,deposit,609.36
18940,15-04-2020,Charlie,129.04,0,deposit,129.04
18945,16-04-2020,David,527.83,0,deposit,527.83
18952,16-04-2020,Charlie,80.57,0,withdrawal,-80.57
18946,16-04-2020,Bob,72.13,0,deposit,72.13
18947,16-04-2020,Eve,237.27,0,deposit,237.27
18948,16-04-2020,Charlie,218.6,0,deposit,218.6
18949,16-04-2020,David,44.69,0,deposit,44.69
18950,16-04-2020,Charlie,61.6,0,withdrawal,-61.6
18951,16-04-2020,Charlie,74.43,0,deposit,74.43
18954,17-04-2020,Charlie,488.43,0,withdrawal,-488.43
18955,17-04-2020,Eve,385.33,0,withdrawal,-385.33
18953,17-04-2020,Bob,144.45,0,withdrawal,-144.45
18957,17-04-2020,Charlie,329.78,0,deposit,329.78
18956,17-04-2020,David,283.23,0,withdrawal,-283.23
18958,18-04-2020,Charlie,360.89,0,withdrawal,-360.89
18959,18-04-2020,Bob,237.71,0,withdrawal,-237.71
18960,18-04-2020,David,125.02,0,withdrawal,-125.02
18961,18-04-2020,David,43.1,0,deposit,43.1
18962,18-04-2020,David,112.52,0,deposit,112.52
18963,19-04-2020,Eve,104.58,0,withdrawal,-104.58
18971,19-04-2020,Charlie,286.29,0,deposit,286.29
18970,19-04-2020,Bob,46.28,0,withdrawal,-46.28
18968,19-04-2020,Eve,66.68,0,deposit,66.68
18967,19-04-2020,Charlie,419.78,0,deposit,419.78
18969,19-04-2020,Eve,67.7,0,deposit,67.7
18965,19-04-2020,Alice,315.15,0,deposit,315.15
18964,19-04-2020,Eve,189.18,0,withdrawal,-189.18
18966,19-04-2020,David,141.77,0,deposit,141.77
18974,20-04-2020,Charlie,388.89,0,withdrawal,-388.89
18973,20-04-2020,Bob,167.65,0,deposit,167.65
18972,20-04-2020,David,388.66,0,withdrawal,-388.66
18979,21-04-2020,Eve,239.7,0,withdrawal,-239.7
18981,21-04-2020,Alice,162.39,0,deposit,162.39
18978,21-04-2020,David,47.59,0,deposit,47.59
18980,21-04-2020,David,176.81,0,withdrawal,-176.81
18976,21-04-2020,Bob,61.69,0,deposit,61.69
18975,21-04-2020,Charlie,94.13,0,withdrawal,-94.13
18977,21-04-2020,Eve,166.83,0,withdrawal,-166.83
18982,21-04-2020,Bob,203.84,0,withdrawal,-203.84
18985,22-04-2020,David,42.63,0,withdrawal,-42.63
18986,22-04-2020,Alice,328.41,0,withdrawal,-328.41
18983,22-04-2020,Alice,97.02,0,withdrawal,-97.02
18984,22-04-2020,Bob,900.81,0,deposit,900.81
18991,23-04-2020,Eve,39.82,0,deposit,39.82
18990,23-04-2020,Charlie,219.76,0,deposit,219.76
18987,23-04-2020,David,131.17,0,withdrawal,-131.17
18988,23-04-2020,Charlie,134.67,0,deposit,134.67
18989,23-04-2020,Charlie,226.53,0,withdrawal,-226.53
18995,24-04-2020,Charlie,449.99,0,withdrawal,-449.99
18992,24-04-2020,David,339.04,0,withdrawal,-339.04
18993,24-04-2020,Alice,21.77,0,withdrawal,-21.77
18994,24-04-2020,Charlie,309.78,0,deposit,309.78
18999,24-04-2020,Charlie,10.98,0,withdrawal,-10.98
18996,24-04-2020,David,138.07,0,withdrawal,-138.07
18998,24-04-2020,Alice,4.53,0,deposit,4.53
19000,24-04-2020,David,52.67,0,deposit,52.67
19001,24-04-2020,Eve,63.58,0,deposit,63.58
19002,24-04-2020,Charlie,207.12,0,withdrawal,-207.12
18997,24-04-2020,Bob,71.56,0,deposit,71.56
19010,25-04-2020,Charlie,2.68,0,deposit,2.68
19009,25-04-2020,David,229.52,0,withdrawal,-229.52
19008,25-04-2020,Charlie,5.96,0,withdrawal,-5.96
19007,25-04-2020,David,95.02,0,deposit,95.02
19006,25-04-2020,Charlie,881.18,0,withdrawal,-881.18
19005,25-04-2020,David,266.33,0,withdrawal,-266.33
19004,25-04-2020,Alice,197.42,0,withdrawal,-197.42
19003,25-04-2020,David,508.08,0,withdrawal,-508.08
19011,26-04-2020,Charlie,156,0,deposit,156
19012,26-04-2020,David,78.04,0,withdrawal,-78.04
19014,26-04-2020,Charlie,476.64,0,withdrawal,-476.64
19013,26-04-2020,Alice,15.96,0,deposit,15.96
19017,26-04-2020,Alice,182,0,withdrawal,-182
19015,26-04-2020,Alice,175.65,0,deposit,175.65
19018,26-04-2020,Charlie,168.01,0,withdrawal,-168.01
19016,26-04-2020,Eve,36.28,0,withdrawal,-36.28
19019,27-04-2020,David,295.46,0,deposit,295.46
19020,27-04-2020,Eve,509.32,0,withdrawal,-509.32
19021,27-04-2020,Charlie,103.58,0,withdrawal,-103.58
19022,27-04-2020,Eve,20.7,0,withdrawal,-20.7
19023,27-04-2020,Charlie,235.93,0,withdrawal,-235.93
19030,28-04-2020,Alice,476.17,0,deposit,476.17
19029,28-04-2020,David,786.52,0,deposit,786.52
19028,28-04-2020,Eve,335.91,0,withdrawal,-335.91
